"Page Name","Box Name","Resource Name","Original URL","Final URL","Is Dupe"
"Campus Life","Campus Resources","Off Campus","http://oregonstate.edu/career","https://career.oregonstate.edu/",0
"Campus Life|First Year","Campus Resources","Food @OSU","http://oregonstate.edu/foodatosu/","https://food.oregonstate.edu/",0
"Campus Life|First Year|Corvallis","Campus Resources","Orange Rewards","http://oregonstate.edu/orangerewards/","https://food.oregonstate.edu/orange-rewards",0
"Campus Life|Corvallis","Campus Resources","On Campus","http://hr.oregonstate.edu/student-employment","https://hr.oregonstate.edu/student-employment",0
"Campus Life","Campus Resources","Multi-Cultural Resource Guide","http://oregonstate.edu/mrg","https://oregonstate.edu/mrg",0
"Campus Life","Campus Resources","Food Assistance","http://oregonstate.edu/hsrc/emergency-food-pantry","https://studentlife.oregonstate.edu/hsrc",0
"Campus Life","Campus Resources","OSUsed","http://surplus.oregonstate.edu/","https://surplus.oregonstate.edu/",0
"Campus Life","Campus Resources","Residence Life","http://oregonstate.edu/uhds/housing","https://uhds.oregonstate.edu/housing",0
"Campus Life","Campus Resources","Family Housing","http://oregonstate.edu/uhds/family-housing","https://uhds.oregonstate.edu/housing/family-housing",0
"Campus Life","Campus Resources","GEM","http://oregonstate.edu/uhds/off-campus","https://uhds.oregonstate.edu/off-campus",0
"Campus Life","Events","Events Calendar at OSU","https://events.oregonstate.edu/","https://events.oregonstate.edu/",0
"Campus Life","Events","Athletic Events","http://www.osubeavers.com/","https://osubeavers.com/",0
"Campus Life","Events","Corvallis Events","http://www.visitcorvallis.com/index.php?action=home","https://www.visitcorvallis.com/index.php?action=home",0
"Campus Life","Faculty & Staff","Association of Office Professionals","http://oregonstate.edu/aop/","https://fa.oregonstate.edu/aop",0
"Campus Life","Faculty & Staff","Faculty & Staff Fitness","http://www.hhs.oregonstate.edu/nes/faculty-staff-fitness-fsf-program","https://health.oregonstate.edu/faculty-staff-fitness",0
"Campus Life","Faculty & Staff","Leadership Development","http://oregonstate.edu/admin/hr/leadership/","https://hr.oregonstate.edu/journey-leadership",0
"Campus Life","Faculty & Staff","Professional Development","http://oregonstate.edu/main/faculty-staff/professional-development","https://main.oregonstate.edu/",0
"Campus Life","Faculty & Staff","Professional Faculty Leadership Association","http://oregonstate.edu/pfla/","https://pfla.oregonstate.edu/",0
"Campus Life","Faculty & Staff","Printing & Mailing Services","http://printmail.oregonstate.edu/node/36","https://printmail.oregonstate.edu/node/36",0
"Campus Life","Faculty & Staff","Faculty Senate","http://oregonstate.edu/senate/","https://senate.oregonstate.edu/",0
"Campus Life","Faculty & Staff","Campus Coalition Builders","http://oregonstate.edu/studentaffairs/campus-coalition-builders","https://studentaffairs.oregonstate.edu/campus-coalition-builders",0
"Campus Life","Getting Involved","Student Government (ASOSU)","http://asosu.oregonstate.edu/","https://asosu.oregonstate.edu/",0
"Campus Life","Getting Involved","Internships","http://career.oregonstate.edu/students/career-major-exploration/hands-learning-experience/internships","https://career.oregonstate.edu/students/career-major-exploration/hands-learning-experience/internships",0
"Campus Life","Getting Involved","Institutional Diversity","http://leadership.oregonstate.edu/diversity","https://diversity.oregonstate.edu",0
"Campus Life","Getting Involved","OSU Experience","http://experience.oregonstate.edu/","https://experience.oregonstate.edu/",0
"Campus Life","Getting Involved","Diversity Resources","http://experience.oregonstate.edu/diversity","https://experience.oregonstate.edu/diversity",0
"Campus Life","Getting Involved","Other Leadership Opportunities","http://experience.oregonstate.edu/leadership","https://experience.oregonstate.edu/leadership",0
"Campus Life","Getting Involved","OSU Resources","http://experience.oregonstate.edu/resources","https://experience.oregonstate.edu/resources",0
"Campus Life","Getting Involved","Dixon Recreation Center","http://recsports.oregonstate.edu/","https://recsports.oregonstate.edu/",0
"Campus Life","Getting Involved","Adventure Leadership Institute","http://recsports.oregonstate.edu/ali","https://recsports.oregonstate.edu/ali",0
"Campus Life","Getting Involved","Intramural Sports","http://recsports.oregonstate.edu/intramural-sports","https://recsports.oregonstate.edu/intramural-sports",0
"Campus Life","Getting Involved","Civic Engagement Opportunities","http://sli.oregonstate.edu/cce/listings","https://sli.oregonstate.edu/cce/service",0
"Campus Life","Getting Involved","Craft Center","http://sli.oregonstate.edu/craft","https://sli.oregonstate.edu/craft",0
"Campus Life","Getting Involved","Fraternities & Sororities","http://studentlife.oregonstate.edu/cfsl","https://studentlife.oregonstate.edu/cfsl",0
"Campus Life","Getting Involved","Spiritual Life","http://studentlife.oregonstate.edu/spiritual-life","https://studentlife.oregonstate.edu/spiritual-life",0
"Campus Life","Getting Involved","Study Abroad","http://international.oregonstate.edu/osugo/study-abroad-programs","https://undergraduate.oregonstate.edu/osugo/study-abroad-programs",0
"Campus Life","Getting Involved","Undergraduate Research","http://oregonstate.edu/students/research/","https://undergraduate.oregonstate.edu/research/",0
"Campus Life","Parking & Transportation","AlterNetRides Rideshare","http://alternetrides.com/zz_home_ride.asp","http://alternetrides.com/zz_home_ride.asp",0
"Campus Life","Parking & Transportation","OmniShuttle (Eugene)","http://www.omnishuttle.com/","http://omnishuttle.com/mobile/",0
"Campus Life","Parking & Transportation","Corvallis","http://www.ci.corvallis.or.us/index.php?option=com_content&task=view&id=470&Itemid=413","http://www.ci.corvallis.or.us/index.php?option=com_content&task=view&id=470&Itemid=413",0
"Campus Life","Parking & Transportation","Cascades West Rideshare","http://www.cwride.org/","http://www.cwride.org/",0
"Campus Life","Parking & Transportation","Valley Vanpool","http://www.cwride.org/sectionindex.asp?sectionid=7","http://www.cwride.org/sectionindex.asp?sectionid=7",0
"Campus Life","Parking & Transportation","Hut Shuttle (Portland)","http://www.portlandairportshuttle.com/","http://www.hutshuttle.com/",0
"Campus Life","Parking & Transportation","Safe Ride","http://asosu.oregonstate.edu/saferide","https://asosu.oregonstate.edu/saferide",0
"Campus Life","Parking & Transportation","Linn-Benton Loop","http://www.cityofalbany.net/departments/public-works/transit/linn-benton-loop","https://loop.cityofalbany.net",0
"Campus Life","Parking & Transportation","Parking Map","http://oregonstate.edu/campusmap/?zoom=16&type=normal&centerlat=44.563627677566&centerlng=-123.28140735626&layers=1,10,12,13,14,","https://map.oregonstate.edu//?zoom=16&type=normal&centerlat=44.563627677566&centerlng=-123.28140735626&layers=1,10,12,13,14,",0
"Campus Life","Parking & Transportation","OSU Motor Pool","http://motorpool.oregonstate.edu/","https://transportation.oregonstate.edu/motorpool/",0
"Campus Life","Parking & Transportation","Parking Permits","http://oregonstate.edu/dept/facilities/taps/online-services","https://transportation.oregonstate.edu/parking/",0
"Campus Life","Parking & Transportation","Visitor Event Parking","http://parking.oregonstate.edu/visitor","https://transportation.oregonstate.edu/parking/visitors",0
"Campus Life","Parking & Transportation","Beaver Bus","http://parking.oregonstate.edu/shuttle","https://transportation.oregonstate.edu/transportation-services/osu-beaver-bus",0
"Campus Life","Parking & Transportation","Albany","http://www.cityofalbany.net/departments/public-works/transit","https://www.cityofalbany.net/departments/public-works/transportation/albany-transit-system",0
"Campus Life","Parking & Transportation","Philomath","http://www.corvallisoregon.gov/index.aspx?page=181","https://www.corvallisoregon.gov/ds/page/inspections-and-scheduling",0
"Campus Life","Parking & Transportation","WeCar Rental","http://www.wecar.com/","https://www.enterprisecarshare.com/us/en/home.html",0
"Campus Life","Safety","OSU Alerts","http://oregonstate.edu/main/alerts","https://oregonstate.edu/alerts",0
"Campus Life","Safety","Public Safety","http://oregonstate.edu/dept/security/","https://publicsafety.oregonstate.edu/",1
"Campus Life","Safety","Bike Registration","http://oregonstate.edu/dept/security/bike_safety/bikers_beware.php","https://publicsafety.oregonstate.edu/",1
"Campus Life","Safety","Emergency Assistance","http://oregonstate.edu/dept/security/emergency_info","https://publicsafety.oregonstate.edu/",1
"Campus Life","Safety","Vehicle Assistance","http://oregonstate.edu/dept/security/safety-related-services","https://publicsafety.oregonstate.edu/",1
"Campus Life","Safety","Personal Safety Escort","http://oregonstate.edu/dept/security/sexual-assault-risk-reduction","https://publicsafety.oregonstate.edu/",1
"Campus Life","Safety","Lighted Walking Routes Map","http://oregonstate.edu/dept/security/sites/default/files/campus-map-lighted-cooridors.pdf","https://publicsafety.oregonstate.edu/",0
"Campus Life","Staying Connected","Blogs","http://blogs.oregonstate.edu/","http://blogs.oregonstate.edu/",0
"Campus Life","Staying Connected","Life@OSU","http://oregonstate.edu/dept/ncs/lifeatosu/","http://oregonstate.edu/dept/ncs/lifeatosu/",0
"Campus Life","Staying Connected","Yearbook","http://oregonstate.edu/dept/student_affairs/studentmedia/beaver-yearbook","http://oregonstate.edu/dept/student_affairs/studentmedia/beaver-yearbook",0
"Campus Life","Staying Connected","Radio","http://oregonstate.edu/dept/student_affairs/studentmedia/kbvr-fm","http://oregonstate.edu/dept/student_affairs/studentmedia/kbvr-fm",0
"Campus Life","Staying Connected","TV","http://oregonstate.edu/dept/student_affairs/studentmedia/kbvr-tv","http://oregonstate.edu/dept/student_affairs/studentmedia/kbvr-tv",0
"Campus Life","Staying Connected","Prism Literary Magazine","http://oregonstate.edu/dept/student_affairs/studentmedia/prism","http://oregonstate.edu/dept/student_affairs/studentmedia/prism",0
"Campus Life","Staying Connected","Terra Research Magazine","http://oregonstate.edu/terra/","http://terra.oregonstate.edu/",0
"Campus Life","Staying Connected","Campus Newspaper (Barometer)","http://www.dailybarometer.com/","http://www.orangemedianetwork.com/daily_barometer/",0
"Campus Life","Staying Connected","News & Research Communications","http://oregonstate.edu/urm/ncs/","https://communications.oregonstate.edu/ncs/",0
"Campus Life","Staying Connected","Email Groups (listservs)","http://lists.oregonstate.edu/","https://lists.oregonstate.edu/",0
"Campus Life","Staying Connected","Social Media","http://oregonstate.edu/main/socialmedia","https://main.oregonstate.edu/social-media-policy",0
"Campus Life","Staying Connected","OSU Today","https://today.oregonstate.edu/email","https://today.oregonstate.edu/email",0
"Campus Life","Support Resources","Healthy Campus Intiatives","http://oregonstate.edu/bewell/","http://oregonstate.edu/bewell/",0
"Campus Life","Support Resources","On Campus Assistance","http://oregonstate.edu/dept/asosu-advocacy/","https://asosu.oregonstate.edu/advocacy",0
"Campus Life","Support Resources","Legal Assistance","http://asosu.oregonstate.edu/legal-advising","https://asosu.oregonstate.edu/asosu/legalservices",0
"Campus Life","Support Resources","Mealbux","http://asosu.oregonstate.edu/mealbux","https://asosu.oregonstate.edu/mealbux",0
"Campus Life","Support Resources","Career Planning & Guidance","http://oregonstate.edu/career/","https://career.oregonstate.edu/",0
"Campus Life","Support Resources","Counseling Services","http://oregonstate.edu/counsel/","https://counseling.oregonstate.edu/",1
"Campus Life","Support Resources","Mind Spa","http://oregonstate.edu/counsel/mind-spa","https://counseling.oregonstate.edu/",0
"Campus Life","Support Resources","Diversity and Cultural Engagement","http://oregonstate.edu/dept/iss/","https://dce.oregonstate.edu/",0
"Campus Life","Support Resources","Disability Services","http://ds.oregonstate.edu/home/","https://ds.oregonstate.edu/home/",0
"Campus Life","Support Resources","Ecampus Student Services","http://ecampus.oregonstate.edu/","https://ecampus.oregonstate.edu/",0
"Campus Life","Support Resources","Billing","http://oregonstate.edu/fa/businessaffairs/","https://fa.oregonstate.edu/controllers-office/business-affairs",1
"Campus Life","Support Resources","Emergency Loans","http://oregonstate.edu/fa/businessaffairs/student/eloans","https://fa.oregonstate.edu/controllers-office/business-affairs",0
"Campus Life","Support Resources","Parent & Family Outreach","http://oregonstate.edu/parents/","https://families.oregonstate.edu/",0
"Campus Life","Support Resources","Childcare & Family Resources","http://oregonstate.edu/childcare/","https://familyresources.oregonstate.edu/",1
"Campus Life","Support Resources","Childcare Subsidy","http://oregonstate.edu/childcare/paying-child-care","https://familyresources.oregonstate.edu/",0
"Campus Life","Support Resources","Financial Aid","http://financialaid.oregonstate.edu/","https://financialaid.oregonstate.edu/financial-aid",0
"Campus Life","Support Resources","International Student Services","http://oregonstate.edu/international/atosu","https://international.oregonstate.edu/osu-global-opportunities-fair",0
"Campus Life","Support Resources","Student Health Services","http://studenthealth.oregonstate.edu/","https://studenthealth.oregonstate.edu/",0
"Campus Life","Support Resources","Health Insurance Subsidy","http://oregonstate.edu/hsrc/insurance-subsidy","https://studentlife.oregonstate.edu/hsrc",0
"Campus Life","Support Resources","Veterans' Services","http://studentlife.oregonstate.edu/veterans","https://veterans.oregonstate.edu",0
"Campus Life","Webcams","MU","http://webcam.oregonstate.edu/","http://webcam.oregonstate.edu/",0
"Campus Life","Webcams","More Webcams","http://webcam.oregonstate.edu/about/","http://webcam.oregonstate.edu/about/",0
"Cascades Campus Life","Campus Resources","Employment","http://osucascades.edu/cdc/students","https://osucascades.edu/cdc/students",0
"Cascades Campus Life","Campus Resources","Off Campus Housing","http://osucascades.edu/community-connect/living-campus","https://osucascades.edu/community-connect/bend-living-guide",0
"Cascades Campus Life","Campus Resources","Food - Campus Dining","http://osucascades.edu/dining","https://osucascades.edu/dining",0
"Cascades Campus Life","Campus Resources","On Campus Housing","http://osucascades.edu/uhds/housing-options","https://osucascades.edu/uhds/housing-options",0
"Cascades Campus Life","Events","Events Calendar at OSU-Cascades","https://events.oregonstate.edu/bend","https://events.oregonstate.edu/bend",0
"Cascades Campus Life","Events","Central Oregon Events","http://www.osucascades.edu/about/centraloregon","https://osucascades.edu/admissions/about-bend",0
"Cascades Campus Life","Getting Involved","ASCC-Student Government","http://osucascades.edu/ASCC","https://osucascades.edu/ASCC",0
"Cascades Campus Life","Getting Involved","Internships","http://osucascades.edu/cdc/students/internships","https://osucascades.edu/cdc/students/internships",0
"Cascades Campus Life","Getting Involved","Community Service/Service Learning","http://osucascades.edu/cdc/students/volunteer-service-opportunities","https://osucascades.edu/cdc/students/volunteer-service-opportunities",0
"Cascades Campus Life","Getting Involved","Community & Diversity","http://www.osucascades.edu/diversity","https://osucascades.edu/diversity",0
"Cascades Campus Life","Getting Involved","Fitness Center","http://osucascades.edu/fitness-center","https://osucascades.edu/fitness-center",0
"Cascades Campus Life","Getting Involved","Study Abroad","http://osucascades.edu/international-programs/study-abroad","https://osucascades.edu/international-programs/study-abroad",0
"Cascades Campus Life","Getting Involved","Sports at OSU-Cascades","http://www.osucascades.edu/sports","https://osucascades.edu/sports",0
"Cascades Campus Life","Getting Involved","Leadership Development","http://osucascades.edu/studentlife","https://osucascades.edu/studentlife",0
"Cascades Campus Life","Getting Involved","Clubs & Organizations","http://osucascades.edu/studentorgs","https://osucascades.edu/studentorgs",0
"Cascades Campus Life","Safety","OSU Alerts","http://oregonstate.edu/main/alerts","https://oregonstate.edu/alerts",0
"Cascades Campus Life","Safety","Campus Safety","http://osucascades.edu/campus-safety","https://osucascades.edu/campus-safety",0
"Cascades Campus Life","Safety","Student Conduct","http://osucascades.edu/campus-safety/safety-policies-and-procedures/sanctions-violations-oregon-administrative-rules","https://osucascades.edu/campus-safety/safety-policies-and-procedures/sanctions-violations-oregon-administrative-rules",0
"Cascades Campus Life","Safety","Emergency Assistance","http://www.osucascades.edu/emergency-procedures","https://osucascades.edu/emergency",0
"Cascades Campus Life","Staying Connected","Broadside (Campus Newspaper)","http://thebroadsideonline.com/","https://thebroadsideonline.com/",0
"Cascades Campus Life","Staying Connected","Facebook","http://www.facebook.com/osucascades","https://www.facebook.com/osucascades",0
"Cascades Campus Life","Support Resources","Ecampus Student Services","http://ecampus.oregonstate.edu/students","https://ecampus.oregonstate.edu/students",0
"Cascades Campus Life","Support Resources","Financial Aid & Scholarships","http://osucascades.edu/admissions/scholarships-aid","https://osucascades.edu/admissions/scholarships-aid",0
"Cascades Campus Life","Support Resources","Billing","http://www.osucascades.edu/advising/tuition","https://osucascades.edu/advising/tuition",0
"Cascades Campus Life","Support Resources","Childcare","http://osucascades.edu/ASCC/student-support-programs/child-care-subsidy","https://osucascades.edu/ASCC/student-support-programs/child-care-subsidy-program",0
"Cascades Campus Life","Support Resources","Career Development Center","http://osucascades.edu/cdc","https://osucascades.edu/cdc",0
"Cascades Campus Life","Support Resources","OSU-Cascades Emergency Loans","http://osucascades.edu/advising/emergency-loans","https://osucascades.edu/enrollment-services/emergency-loans",0
"Cascades Campus Life","Support Resources","International Student Services","http://www.osucascades.edu/international-students","https://osucascades.edu/international-students",0
"Cascades Campus Life","Support Resources","Tutoring Services","http://osucascades.edu/studentsuccesscenter/tutoring-services","https://osucascades.edu/learning-lab",0
"Cascades Campus Life","Support Resources","Disability Services","http://www.osucascades.edu/services-students-disabilities","https://osucascades.edu/student-resources/services-students-disabilities",0
"Cascades Campus Life","Support Resources","Counseling Services","http://www.osucascades.edu/counseling-services","https://osucascades.edu/student-wellness",0
"Cascades Campus Life","Support Resources","Health Insurance","http://www.osucascades.edu/studentresources/health","https://osucascades.edu/student-wellness/health-services/health-insurance",0
"Cascades Campus Life","Support Resources","Veterans' Services","http://osucascades.edu/studentsuccesscenter/veterans-information","https://osucascades.edu/veterans-services",0
"Cascades Campus Life","Transportation","Bend","http://www.bendareatransit.com/","https://cascadeseasttransit.com/",0
"Cascades Campus Life","Transportation","Parking Options","http://osucascades.edu/parking","https://osucascades.edu/parking",0
"Cascades Campus Life","Transportation","Campus Shuttle","http://osucascades.edu/parking/campus-shuttle","https://osucascades.edu/parking/campus-shuttle",0
"Cascades Campus Life","Transportation","Transportation Options","http://osucascades.edu/transportation","https://osucascades.edu/transportation",0
"Cascades Student","Important Dates","OSU-Cascades Academic Calendar","http://www.osucascades.edu/advising/academic_calendar","https://osucascades.edu/advising/academic-calendar",0
"Cascades Student","Learn@OregonState","COCC Blackboard","https://bb.cocc.edu/","https://bb.cocc.edu/",0
"Cascades Student","Learn@OregonState","Canvas / Learn@OregonState Student Guide","http://guides.instructure.com/m/4212","https://guides.instructure.com/m/4212",0
"Cascades Student","Learn@OregonState","Canvas / Learn@OregonState","https://oregonstate.instructure.com/","https://oregonstate.instructure.com/",0
"Cascades Student","My Student Stuff","Academic Regulations","http://catalog.oregonstate.edu/regulations/","https://catalog.oregonstate.edu/regulations/",0
"Cascades Student","My Student Stuff","MyDegrees","https://mydegrees.oregonstate.edu/DashboardServlet","https://mydegrees.oregonstate.edu/DashboardServlet",0
"Cascades Student","My Student Stuff","Enrollment Verification","http://www.osucascades.edu/enrollment-verification","https://osucascades.edu/advising/verify-your-enrollment",0
"Cascades Student","My Student Stuff","My Textbooks","http://osucascades.edu/student-resources/bookstores","https://osucascades.edu/student-resources/bookstores",0
"Cascades Student","My Student Stuff","Privacy/Confidentiality","http://oregonstate.edu/registrar/access-records","https://registrar.oregonstate.edu/access-records",0
"Cascades Student","My Student Stuff","Catalog Year Policy ","http://oregonstate.edu/registrar/catalog-year-policy","https://registrar.oregonstate.edu/catalog-rights-policy",0
"Cascades Student","My Student Stuff","Academic Standing","http://oregonstate.edu/registrar/grades-honor-roll-academic-standing","https://registrar.oregonstate.edu/grades-honor-roll-academic-standing",0
"Cascades Student","My Student Stuff","Change Application for Graduation","http://registrar.oregonstate.edu/sites/registrar.oregonstate.edu/files/howtocancelagraduationapplication.swf","https://registrar.oregonstate.edu/sites/registrar.oregonstate.edu/files/howtocancelagraduationapplication.swf",0
"Cascades Student","My Student Stuff","Code of Student Conduct","http://studentlife.oregonstate.edu/code","https://studentlife.oregonstate.edu/sites/studentlife.oregonstate.edu/files/code-of-student-conduct-102218.pdf",0
"Cascades Student","My Student Stuff","My Profile","https://xe.ucsadm.oregonstate.edu:8890/BannerGeneralSsb","https://xe.ucsadm.oregonstate.edu:8890/BannerGeneralSsb",0
"Cascades Student","My Student Stuff","Take a Survey","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgksrvy.P_ShowSurveys","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwgksrvy.P_ShowSurveys",0
"Cascades Student","My Student Stuff","My Week At A Glance","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchd","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchd",0
"Cascades Student","My Student Stuff","My Class Schedule","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchdDetl","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfshd.P_CrseSchdDetl",0
"Cascades Student","My Student Stuff","View Holds","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskoacc.P_ViewHold","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskoacc.P_ViewHold",0
"Cascades Student","My Student Stuff","My Transcripts","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskotrn.P_ViewTermTran","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskotrn.P_ViewTermTran",0
"Cascades Student","My Student Stuff","Student Evaluation of Teaching","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwykg_wdyt.p_wdyt_redir","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwykg_wdyt.p_wdyt_redir",0
"Cascades Student","My Student Stuff","Apply to Graduate","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=BWYKS_GRAD_APP.P_ApplyForGraduation","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=BWYKS_GRAD_APP.P_ApplyForGraduation",0
"Cascades Student","Registration Tools","Course Catalog","http://catalog.oregonstate.edu/","https://catalog.oregonstate.edu/",0
"Cascades Student","Registration Tools","Schedule of Classes OSU-Cascades:Bend","http://catalog.oregonstate.edu/course-search","https://catalog.oregonstate.edu/course-search",0
"Cascades Student","Registration Tools","Baccalaureate Core Courses","http://catalog.oregonstate.edu/earning-degrees/bcc/","https://catalog.oregonstate.edu/earning-degrees/bcc/",0
"Cascades Student","Registration Tools","Registration: Getting Started","http://www.osucascades.edu/advising/registration","https://osucascades.edu/advising/registration",0
"Cascades Student","Registration Tools","Change of Grading Basis","http://oregonstate.edu/registrar/change-grading-basis","https://registrar.oregonstate.edu/change-grading-basis",0
"Cascades Student","Registration Tools","Web Tutorials","http://oregonstate.edu/registrar/video-tutorials","https://registrar.oregonstate.edu/video-tutorials",0
"Cascades Student","Registration Tools","Schedule of Classes: COCC","http://www.cocc.edu/degrees-classes/schedule-of-classes","https://www.cocc.edu/degrees-classes/schedule-of-classes",0
"Cascades Student","Registration Tools","COCC Login","http://www.cocc.edu/student-login","https://www.cocc.edu/home/student-login.aspx",0
"Cascades Student","Registration Tools","Look Up Classes ","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfcls.p_sel_crse_search","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfcls.p_sel_crse_search",0
"Cascades Student","Registration Tools","Add / Drop Classes","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfreg.P_AltPin","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskfreg.P_AltPin",0
"Cascades Student","Registration Tools","View Priority Registration Status","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskrsta.P_RegsStatusDisp","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=bwskrsta.P_RegsStatusDisp",0
"Cascades Student","Registration Tools","Scheduler","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=csched.p_redirect","https://xe.ucsadm.oregonstate.edu:9990/ssomanager/c/SSB?pkg=csched.p_redirect",0
"Cascades Student","Student Academic Services","OSU-Cascades Library","http://cascades.library.oregonstate.edu/","https://cascades.library.oregonstate.edu/",0
"Cascades Student","Student Academic Services","Ecampus Tutoring","http://ecampus.oregonstate.edu/services/student-services/online-tutoring/","https://ecampus.oregonstate.edu/services/student-services/online-tutoring/",0
"Cascades Student","Student Academic Services","OSU Libraries","http://osulibrary.oregonstate.edu/","https://library.oregonstate.edu/",0
"Cascades Student","Student Academic Services","Graduate","http://www.osucascades.edu/academics/graduate","https://osucascades.edu/academics",0
"Cascades Student","Student Academic Services","Undergraduate","http://www.osucascades.edu/advising","https://osucascades.edu/advising",0
"Cascades Student","Student Academic Services","Admission","http://www.osucascades.edu/future-students","https://osucascades.edu/future-students",0
"Cascades Student","Student Academic Services","Disability Services","http://www.osucascades.edu/services-students-disabilities","https://osucascades.edu/student-resources/services-students-disabilities",0
"Cascades Student","Student Academic Services","Tutoring","http://www.osucascades.edu/tutoring-services","https://osucascades.edu/tutoring-services",0
"Cascades Student","Student Academic Services","Veterans Services","http://osucascades.edu/studentsuccesscenter/veterans-information","https://osucascades.edu/veterans-services",0
"Cascades Student","Student Academic Services","OSU Registrar","http://oregonstate.edu/registrar/","https://registrar.oregonstate.edu/",0
"Cascades Student","Technology","OSUWare","http://oregonstate.edu/is/software","http://oregonstate.edu/is/software",0
"Cascades Student","Technology","OSU Bookstore Software Site","http://osubeaverstore.com/BeaverTech","http://osubeaverstore.com/BeaverTech",0
"Cascades Student","Technology","RemoteApps","http://is.oregonstate.edu/learning-technologies/remoteapps","https://is.oregonstate.edu/service/citrix-apps",0
"Cascades Student","Technology","Online Meetings (WebEx)","http://oregonstate-students.webex.com/","https://oregonstate-students.webex.com/media/redir/index.html",0
"Cascades Student","Technology","Computer Labs","http://osucascades.edu/computer-lab-tykeson-hall/computer-lab-tykeson-hall","https://osucascades.edu/computer-lab-tykeson-hall",0
"Cascades Student","Technology","Ecampus Testing","http://www.osucascades.edu/online-course-information","https://osucascades.edu/ecampus-courses",0
"Cascades Welcome","Online Services","Update Address(es) and Phone(s)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectAtypUpdate","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectAtypUpdate",0
"Cascades Welcome","Online Services","View Address(es) and Phone(s)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectAtypView","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectAtypView",0
"Cascades Welcome","Online Services","Update E-mail Address(es)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectEmalUpdate","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectEmalUpdate",0
"Cascades Welcome","Online Services","View E-mail Address(es)","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectEmalView","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkogad.P_SelectEmalView",0
"Cascades Welcome","Online Services","Directory Profile","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkoprf.P_ShowDiroItems","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathbwgkoprf.P_ShowDiroItems",0
"Cascades Welcome","Online Services","Display OSU ID","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_GENWEB.P_DispCurrID","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathOSU_GENWEB.P_DispCurrID",0
"Cascades Welcome","Online Services","My Profile","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_BannerGeneralSsb","https://myosu.oregonstate.edu/luminis-banner/lp5Banner?externalsystem=SSB&url=urlPathosu_luminis_links.P_BannerGeneralSsb",0
